,widths,heights
14696,203,87
14697,13,29
14698,41,56
14699,152,88
14700,162,100
14701,110,73
14702,179,134
14703,48,63
14704,305,91
14705,39,71
14706,38,50
14707,213,50
14708,54,61
14709,75,66
14710,426,73
14711,125,58
14712,55,47
14713,251,181
14714,44,69
14715,83,66
14716,149,75
14717,204,76
14718,179,76
14719,9,7
14720,63,64
14721,278,92
14722,261,74
14723,193,70
14724,75,78
14725,127,110
14726,97,77
14727,431,84
14728,62,68
14729,182,83
14730,36,59
14731,103,76
14732,63,96
14733,316,100
14734,304,145
14735,124,59
14736,412,77
14737,6,7
14738,125,72
14739,72,51
14740,157,69
14741,178,81
14742,191,108
14743,61,66
14744,180,72
14745,97,86
14746,200,172
14747,19,33
14748,65,50
14749,92,138
14750,109,74
14751,5,8
14752,128,83
14753,189,76
14754,134,65
14755,101,75
14756,165,81
14757,73,118
14758,347,130
14759,178,47
14760,181,83
14761,235,123
14762,136,112
14763,136,77
14764,132,65
14765,81,62
14766,105,67
14767,161,80
14768,6,7
14769,125,83
14770,225,78
14771,626,137
14772,117,70
14773,122,75
14774,85,63
14775,319,143
14776,81,106
14777,200,84
14778,152,80
14779,172,87
14780,99,70
14781,366,82
14782,84,74
14783,129,73
14784,253,147
14785,7,8
14786,387,92
14787,24,47
14788,117,74
14789,144,71
14790,134,72
14791,171,70
14792,95,42
14793,345,67
14794,308,54
14795,7,7
14796,122,72
14797,200,60
14798,125,74
14799,148,50
14800,50,38
14801,267,106
14802,6,5
14803,90,68
14804,204,78
14805,95,66
14806,373,118
14807,112,102
14808,181,70
14809,186,73
14810,141,68
14811,241,98
14812,434,107
14813,88,46
14814,154,121
14815,156,73
14816,191,82
14817,187,77
14818,197,63
14819,307,109
14820,167,113
14821,246,101
14822,205,140
14823,448,90
14824,8,9
14825,128,87
14826,96,74
14827,177,72
14828,140,75
14829,87,69
14830,144,73
14831,157,71
14832,273,96
14833,294,77
14834,101,121
14835,139,79
14836,136,77
14837,7,6
14838,92,72
14839,236,74
14840,79,111
14841,139,74
14842,243,69
14843,83,66
14844,193,69
14845,130,67
14846,251,90
14847,111,48
14848,212,124
14849,321,66
14850,6,6
14851,172,81
14852,316,110
14853,13,5
14854,283,122
14855,301,126
14856,93,122
14857,114,68
14858,193,72
14859,22,5
14860,130,65
14861,198,69
14862,125,66
14863,255,114
14864,88,104
14865,42,41
14866,198,117
14867,354,131
14868,7,6
14869,109,75
14870,124,65
14871,163,107
14872,115,74
14873,110,71
14874,167,75
14875,83,100
14876,115,67
14877,235,106
14878,7,8
14879,284,123
14880,19,38
14881,103,70
14882,130,68
14883,65,66
14884,129,99
14885,195,76
14886,8,6
14887,147,80
14888,91,74
14889,68,55
14890,40,38
14891,151,103
14892,85,60
14893,126,76
14894,317,74
14895,82,104
14896,693,74
14897,47,72
14898,149,108
14899,186,86
14900,146,43
14901,187,97
14902,284,126
14903,82,108
14904,233,99
14905,475,79
14906,428,110
14907,23,31
14908,204,81
14909,76,58
14910,110,72
14911,149,121
14912,136,88
14913,57,75
14914,192,71
14915,108,72
14916,340,120
14917,389,109
14918,182,76
14919,222,107
14920,113,69
14921,235,74
14922,188,80
14923,7,8
14924,226,85
14925,147,66
14926,119,71
14927,145,71
14928,31,34
14929,205,75
14930,182,68
14931,340,112
14932,123,82
14933,157,88
14934,338,85
14935,24,27
14936,181,78
14937,173,107
14938,173,38
14939,414,75
14940,166,114
14941,9,6
14942,211,86
14943,99,73
14944,223,59
14945,92,57
14946,344,111
14947,182,63
14948,78,67
14949,159,81
14950,133,51
14951,256,126
14952,53,79
14953,304,110
14954,184,67
14955,136,46
14956,84,66
14957,38,34
14958,176,78
14959,238,110
14960,106,122
14961,292,119
14962,69,63
14963,159,118
14964,22,33
14965,190,78
14966,93,69
14967,203,111
14968,188,81
14969,311,124
14970,222,126
14971,179,74
14972,99,67
14973,213,82
14974,38,35
14975,161,80
14976,229,67
14977,6,7
14978,236,144
14979,251,105
14980,27,46
14981,319,125
14982,333,125
14983,132,42
14984,204,78
14985,65,42
14986,39,38
14987,170,38
14988,64,52
14989,149,59
14990,141,113
14991,177,93
14992,65,66
14993,183,62
14994,7,6
14995,112,62
14996,42,58
14997,114,61
14998,199,49
14999,121,64
15000,76,62
15001,323,76
15002,107,55
15003,90,45
15004,136,52
15005,241,114
15006,61,104
15007,177,140
15008,132,69
15009,120,44
15010,65,61
15011,308,86
15012,54,40
15013,37,33
15014,285,70
15015,192,59
15016,208,73
15017,7,6
15018,271,116
15019,225,88
15020,162,63
15021,150,47
15022,128,62
15023,107,63
15024,204,92
15025,6,6
15026,83,67
15027,239,74
15028,72,69
15029,135,75
15030,162,72
15031,103,56
15032,210,69
15033,243,46
15034,81,84
15035,205,74
15036,142,65
15037,155,62
15038,250,83
15039,108,73
15040,271,146
15041,7,6
15042,174,70
15043,117,102
15044,133,54
15045,197,83
15046,253,84
15047,161,68
15048,63,67
15049,236,58
15050,236,104
15051,68,54
15052,62,38
15053,268,75
15054,69,72
15055,238,120
15056,213,69
15057,5,6
15058,82,66
15059,251,71
15060,109,65
15061,222,87
15062,72,69
15063,286,79
15064,190,96
15065,215,94
15066,83,48
15067,255,67
15068,358,98
15069,59,55
15070,120,64
15071,167,62
15072,171,68
15073,145,56
15074,201,88
15075,58,39
15076,209,69
15077,28,45
15078,180,112
15079,92,83
15080,97,57
15081,142,64
15082,60,56
15083,162,90
15084,28,30
15085,43,35
15086,78,53
15087,115,36
15088,259,90
15089,13,19
15090,125,63
15091,109,62
15092,117,39
15093,268,75
15094,89,52
15095,231,105
15096,64,57
15097,229,68
15098,341,115
15099,232,73
15100,247,120
15101,235,70
15102,108,49
15103,198,63
15104,106,98
15105,397,96
15106,230,105
15107,227,79
15108,118,63
15109,200,94
15110,27,72
15111,150,59
15112,36,41
15113,225,73
15114,5,5
15115,72,65
15116,241,68
15117,10,56
15118,25,31
15119,240,70
15120,55,58
15121,105,55
15122,120,40
15123,498,95
15124,223,88
15125,44,55
15126,183,73
15127,147,63
15128,35,40
15129,150,104
15130,90,112
15131,148,64
15132,43,64
15133,173,109
15134,96,59
15135,64,52
15136,478,86
15137,179,60
15138,16,36
15139,108,60
15140,172,61
15141,233,66
15142,92,63
15143,67,60
15144,256,109
15145,45,65
15146,82,68
15147,139,81
15148,132,71
15149,63,67
15150,290,105
15151,39,56
15152,101,59
15153,125,105
15154,125,64
15155,253,103
15156,101,64
15157,105,60
15158,156,65
15159,214,127
15160,218,75
15161,192,66
15162,108,53
15163,71,64
15164,104,117
15165,91,72
15166,219,121
15167,240,71
15168,36,40
15169,239,67
15170,68,81
15171,258,92
15172,242,88
15173,66,102
15174,379,90
15175,9,13
15176,47,83
15177,293,70
15178,475,93
15179,80,56
15180,155,91
15181,173,80
15182,18,51
15183,161,111
15184,109,105
15185,66,122
15186,161,84
15187,260,90
15188,161,98
15189,225,86
15190,440,95
15191,10,11
15192,189,92
15193,128,87
15194,169,90
15195,159,113
15196,207,61
15197,69,76
15198,119,79
15199,151,99
15200,83,105
15201,451,97
15202,122,60
15203,222,118
15204,222,100
15205,28,46
15206,45,48
15207,179,85
15208,291,91
15209,73,104
15210,256,123
15211,21,50
15212,245,96
15213,19,45
15214,71,65
15215,248,75
15216,169,113
15217,69,117
15218,116,77
15219,142,109
15220,147,94
15221,208,84
15222,434,128
15223,205,75
15224,189,83
15225,107,71
15226,114,57
15227,283,113
15228,6,8
15229,73,95
15230,66,87
15231,219,82
15232,9,9
15233,193,82
15234,87,57
15235,116,55
15236,244,123
15237,104,110
15238,94,84
15239,402,79
15240,21,56
15241,259,78
15242,9,42
15243,144,80
15244,85,111
15245,84,62
15246,203,76
15247,207,117
15248,50,87
15249,136,109
15250,100,60
15251,165,101
15252,88,128
15253,239,120
15254,207,128
15255,83,91
15256,372,93
15257,75,106
15258,376,107
15259,16,44
15260,149,82
15261,78,55
15262,185,87
15263,231,82
15264,141,80
15265,123,53
15266,200,77
15267,153,70
15268,308,76
15269,379,84
15270,7,8
15271,227,97
15272,107,77
15273,216,90
15274,240,118
15275,139,74
15276,446,84
15277,40,100
15278,148,82
15279,56,102
15280,52,69
15281,290,103
15282,269,120
15283,8,9
15284,50,79
15285,215,79
15286,332,128
15287,64,85
15288,176,96
15289,52,89
15290,186,109
15291,98,75
15292,311,123
15293,465,87
15294,156,88
15295,194,83
15296,86,82
15297,286,110
15298,8,7
15299,172,90
15300,94,57
15301,486,98
15302,279,86
15303,334,90
15304,183,87
15305,248,113
15306,174,94
15307,58,89
15308,287,96
15309,26,56
15310,72,52
15311,178,68
15312,98,75
15313,157,81
15314,257,88
15315,203,78
15316,80,75
15317,206,126
15318,315,136
15319,59,87
15320,99,52
15321,239,89
15322,20,43
15323,60,73
15324,50,77
15325,168,120
15326,58,75
15327,255,82
15328,314,91
15329,350,100
15330,9,8
15331,133,82
15332,132,73
15333,464,88
15334,154,106
15335,122,89
15336,258,87
15337,255,132
15338,15,49
15339,208,120
15340,176,101
15341,228,79
15342,164,93
15343,241,93
15344,59,87
15345,8,8
15346,131,35
15347,146,63
15348,259,51
15349,55,63
15350,101,46
15351,296,48
15352,423,59
15353,126,32
15354,63,47
15355,299,52
15356,110,47
15357,206,55
15358,247,54
15359,89,58
15360,11,18
15361,324,65
15362,125,55
15363,367,70
15364,9,16
15365,23,75
15366,119,47
15367,56,50
15368,93,50
15369,123,57
15370,72,49
15371,114,51
15372,194,63
15373,47,44
15374,110,53
15375,186,70
15376,200,51
15377,80,49
15378,192,50
15379,164,54
15380,5,4
15381,144,47
15382,261,50
15383,98,26
15384,65,45
15385,335,51
15386,5,9
15387,136,44
15388,239,53
15389,273,37
15390,93,54
15391,73,47
15392,132,24
15393,40,49
15394,268,54
15395,5,7
15396,111,53
15397,113,50
15398,173,52
15399,193,74
15400,66,51
15401,29,26
15402,131,64
15403,305,66
15404,149,53
15405,5,7
15406,86,56
15407,109,49
15408,109,59
15409,44,50
15410,273,56
15411,99,56
15412,179,76
15413,177,57
15414,13,22
15415,51,53
15416,182,60
15417,76,52
15418,159,30
15419,213,78
15420,63,61
15421,161,56
15422,43,56
15423,147,34
15424,141,28
15425,7,22
15426,91,41
15427,255,57
15428,39,56
15429,238,55
15430,68,72
15431,320,61
15432,5,8
15433,44,57
15434,51,45
15435,212,78
15436,63,50
15437,153,54
15438,121,55
15439,160,50
15440,57,48
15441,91,50
15442,483,65
15443,136,51
15444,120,51
15445,152,54
15446,284,54
15447,4,6
15448,146,47
15449,431,64
15450,209,63
15451,222,69
15452,55,46
15453,89,49
15454,263,53
15455,197,52
15456,140,53
15457,359,54
15458,103,53
15459,137,55
15460,58,58
15461,151,41
15462,212,69
15463,189,49
15464,59,49
15465,92,50
15466,159,73
15467,5,7
15468,159,47
15469,34,40
15470,86,52
15471,26,21
15472,361,50
15473,129,65
15474,5,19
15475,123,55
15476,92,51
15477,251,54
15478,127,52
15479,193,48
15480,131,65
15481,54,44
15482,190,52
15483,111,53
15484,345,60
15485,190,46
15486,130,64
15487,111,31
15488,32,42
15489,239,75
15490,4,5
15491,189,46
15492,94,52
15493,202,49
15494,233,56
15495,313,56
15496,86,43
15497,411,63
15498,50,45
15499,85,28
15500,166,61
15501,43,57
15502,298,46
15503,50,53
15504,242,80
15505,101,44
15506,121,29
15507,9,17
15508,33,47
15509,109,29
15510,170,53
15511,124,48
15512,122,27
15513,226,73
15514,200,49
15515,161,38
15516,194,46
15517,45,47
15518,147,43
15519,113,44
15520,105,45
15521,246,61
15522,79,5
15523,180,68
15524,148,31
15525,119,64
15526,168,120
15527,179,95
15528,153,65
15529,119,75
15530,549,90
15531,182,61
15532,145,62
15533,65,58
15534,108,62
15535,351,96
15536,400,106
15537,97,101
15538,310,108
15539,177,73
15540,129,33
15541,20,22
15542,150,64
15543,164,65
15544,140,65
15545,185,61
15546,39,17
15547,359,95
15548,52,57
15549,242,52
15550,10,7
15551,79,66
15552,82,54
15553,125,60
15554,199,83
15555,181,62
15556,216,64
15557,270,93
15558,81,30
15559,85,66
15560,226,83
15561,27,29
15562,174,66
15563,347,63
15564,81,33
15565,154,70
15566,75,71
15567,300,73
15568,235,55
15569,141,75
15570,242,95
15571,7,6
15572,125,63
15573,175,64
15574,280,102
15575,52,56
15576,153,88
15577,215,71
15578,314,83
15579,276,116
15580,88,32
15581,359,98
15582,325,108
15583,94,109
15584,99,60
15585,287,64
15586,270,73
15587,161,54
15588,142,66
15589,189,69
15590,230,76
15591,53,68
15592,146,73
15593,269,98
15594,9,6
15595,143,65
15596,91,115
15597,249,75
15598,346,73
15599,66,57
15600,110,65
15601,162,60
15602,188,49
15603,177,69
15604,88,96
15605,260,42
15606,138,92
15607,133,68
15608,9,6
15609,115,64
15610,384,56
15611,215,34
15612,383,118
15613,62,46
15614,371,114
15615,219,62
15616,239,93
15617,73,46
15618,199,30
15619,709,79
15620,152,87
15621,151,38
15622,286,78
15623,21,49
15624,145,73
15625,144,114
15626,311,70
15627,149,63
15628,176,64
15629,141,34
15630,98,30
15631,340,64
15632,78,60
15633,381,65
15634,69,66
15635,310,116
15636,13,11
15637,360,102
15638,110,61
15639,218,76
15640,251,61
15641,186,75
15642,241,93
15643,97,38
15644,285,89
15645,176,77
15646,137,109
15647,172,37
15648,124,68
15649,326,88
15650,9,8
15651,65,68
15652,54,54
15653,76,73
15654,93,79
15655,236,102
15656,154,68
15657,120,75
15658,132,64
15659,220,66
15660,99,64
15661,658,78
15662,64,56
15663,209,73
15664,162,94
15665,99,123
15666,452,123
15667,169,57
15668,183,69
15669,196,77
15670,206,65
15671,88,63
15672,91,36
15673,207,43
15674,377,105
15675,8,8
15676,143,79
15677,230,79
15678,11,32
15679,150,79
15680,580,106
15681,70,76
15682,505,67
15683,25,27
15684,142,122
15685,183,74
15686,84,76
15687,4,5
15688,113,63
15689,130,72
15690,187,39
15691,103,109
15692,137,66
15693,197,106
15694,309,70
15695,89,66
15696,406,112
15697,329,71
15698,95,83
15699,217,56
15700,350,100
15701,280,67
15702,9,10
15703,313,95
15704,105,64
15705,315,95
15706,293,105
15707,108,109
15708,127,60
15709,530,79
15710,145,115
15711,126,35
15712,339,117
15713,150,101
15714,105,82
15715,208,114
15716,207,63
15717,24,33
15718,65,62
15719,409,125
15720,30,77
15721,320,119
15722,565,105
15723,8,7
15724,70,11
15725,195,63
15726,257,59
15727,201,67
15728,160,86
15729,204,77
15730,242,107
15731,219,67
15732,148,68
15733,519,100
15734,226,75
15735,161,107
15736,254,100
15737,51,28
15738,488,110
15739,319,77
15740,137,70
15741,398,65
15742,147,49
15743,465,103
15744,12,8
15745,144,86
15746,30,25
15747,73,24
15748,218,107
15749,42,55
15750,82,85
15751,314,114
15752,147,28
15753,91,119
15754,174,95
15755,77,78
15756,168,81
15757,45,25
15758,31,28
15759,152,89
15760,179,90
15761,184,91
15762,123,90
15763,160,129
15764,84,107
15765,292,113
15766,49,27
15767,18,18
15768,27,26
15769,171,129
15770,78,121
15771,177,129
15772,366,132
15773,6,7
15774,23,18
15775,100,97
15776,107,75
15777,95,91
15778,98,28
15779,218,101
15780,76,92
15781,55,97
15782,131,107
15783,151,141
15784,427,142
15785,6,6
15786,185,97
15787,76,84
15788,203,102
15789,101,93
15790,168,137
15791,181,100
15792,5,5
15793,73,83
15794,178,127
15795,300,135
15796,88,99
15797,159,100
15798,242,133
15799,130,109
15800,18,28
15801,160,100
15802,336,145
15803,21,27
15804,168,81
15805,99,93
15806,278,131
15807,208,98
15808,119,101
15809,149,108
15810,226,97
15811,209,38
15812,201,110
15813,66,24
15814,325,123
15815,169,91
15816,47,26
15817,274,106
15818,140,93
15819,276,119
15820,228,102
15821,5,5
15822,67,93
15823,139,111
15824,252,122
15825,137,103
15826,146,100
15827,237,100
15828,122,96
15829,145,70
15830,122,31
15831,124,95
15832,67,84
15833,97,88
15834,50,28
15835,171,95
15836,98,118
15837,172,86
15838,150,92
15839,196,94
15840,101,105
15841,134,99
15842,38,67
15843,99,93
15844,156,97
15845,106,30
15846,102,124
15847,200,106
15848,188,129
15849,18,27
15850,274,105
15851,174,114
15852,148,105
15853,251,102
15854,131,133
15855,5,5
15856,174,91
15857,131,28
15858,176,90
15859,103,121
15860,190,115
15861,300,128
15862,162,101
15863,71,84
15864,235,114
15865,79,88
15866,86,88
15867,84,88
15868,124,102
15869,149,124
15870,244,125
15871,137,99
15872,175,93
15873,58,82
15874,114,103
15875,234,105
15876,7,5
15877,128,98
15878,104,26
15879,100,120
15880,343,97
15881,142,86
15882,141,105
15883,32,31
15884,239,142
15885,256,132
15886,314,122
15887,99,79
15888,101,104
15889,164,83
15890,237,81
15891,152,129
15892,225,77
15893,21,20
15894,213,107
15895,18,16
15896,149,89
15897,345,94
15898,166,100
15899,162,94
15900,5,6
15901,82,99
15902,55,95
15903,282,133
15904,92,88
15905,155,89
15906,286,108
15907,172,83
15908,114,132
15909,149,77
15910,214,94
15911,53,73
15912,94,95
15913,276,117
15914,238,92
15915,7,5
15916,109,79
15917,56,60
15918,137,91
15919,183,86
15920,161,96
15921,234,141
15922,128,72
15923,152,104
15924,203,101
15925,96,87
15926,123,65
15927,101,96
15928,112,70
15929,288,115
15930,87,91
15931,197,129
15932,175,32
15933,8,5
15934,137,97
15935,380,108
15936,123,118
15937,262,110
15938,17,28
15939,111,128
15940,187,116
15941,106,96
15942,225,98
15943,15,19
15944,115,104
15945,319,104
15946,170,94
15947,191,105
15948,200,117
15949,254,113
15950,106,105
15951,253,92
15952,98,80
15953,146,126
15954,80,87
15955,128,96
15956,409,98
15957,7,7
15958,290,85
15959,17,22
15960,81,91
15961,142,67
15962,16,26
15963,169,92
15964,228,86
15965,126,91
15966,215,146
15967,130,97
15968,163,90
15969,189,61
15970,356,133
15971,186,90
15972,89,90
15973,147,111
15974,111,31
15975,123,28
15976,272,84
15977,147,74
15978,155,99
15979,7,5
15980,119,91
15981,176,83
15982,54,144
15983,122,93
15984,371,150
15985,43,39
15986,78,90
15987,113,90
15988,370,77
15989,72,45
15990,393,184
15991,216,96
15992,45,76
15993,153,78
15994,377,125
15995,181,129
15996,226,51
15997,8,35
15998,172,88
15999,155,102
16000,245,134
16001,7,8
16002,105,90
16003,138,105
16004,9,37
16005,52,81
16006,132,154
16007,11,42
16008,113,52
16009,113,85
16010,140,93
16011,540,110
16012,292,82
16013,62,87
16014,49,84
16015,162,156
16016,254,139
16017,139,83
16018,257,163
16019,47,81
16020,137,92
16021,292,152
16022,309,147
16023,39,103
16024,260,92
16025,65,84
16026,73,57
16027,334,85
16028,161,95
16029,112,93
16030,196,159
16031,59,149
16032,522,122
16033,115,99
16034,338,151
16035,108,86
16036,232,90
16037,65,160
16038,122,85
16039,416,108
16040,8,6
16041,88,92
16042,119,91
16043,305,149
16044,12,30
16045,350,124
16046,38,76
16047,205,170
16048,259,141
16049,147,78
16050,176,55
16051,349,170
16052,11,11
16053,144,91
16054,193,91
16055,64,158
16056,320,138
16057,162,169
16058,112,94
16059,542,108
16060,130,49
16061,209,50
16062,59,90
16063,76,103
16064,96,80
16065,169,137
16066,106,116
16067,102,131
16068,45,71
16069,75,147
16070,54,76
16071,175,148
16072,178,98
16073,47,94
16074,101,92
16075,196,123
16076,59,148
16077,179,96
16078,190,137
16079,138,89
16080,84,90
16081,292,87
16082,47,69
16083,236,156
16084,181,89
16085,57,98
16086,232,96
16087,6,7
16088,40,102
16089,144,134
16090,72,89
16091,152,97
16092,103,90
16093,509,95
16094,193,90
16095,309,86
16096,103,97
16097,215,80
16098,264,153
16099,113,95
16100,155,177
16101,124,137
16102,5,5
16103,48,140
16104,154,93
16105,30,71
16106,171,95
16107,280,77
16108,161,135
16109,207,97
16110,123,86
16111,63,127
16112,483,149
16113,75,50
16114,200,82
16115,168,80
16116,144,131
16117,205,139
16118,323,122
16119,79,40
16120,132,90
16121,154,86
16122,436,147
16123,8,5
16124,202,96
16125,142,129
16126,63,92
16127,76,99
16128,139,96
16129,154,114
16130,63,78
16131,83,81
16132,221,83
16133,99,102
16134,71,110
16135,132,91
16136,53,78
16137,202,106
16138,172,84
16139,262,147
16140,37,48
16141,267,127
16142,8,6
16143,84,102
16144,188,81
16145,100,85
16146,65,86
16147,231,89
16148,144,82
16149,119,61
16150,9,8
16151,103,83
16152,92,49
16153,48,70
16154,75,138
16155,37,78
16156,179,123
16157,9,21
16158,240,92
16159,156,131
16160,249,170
16161,6,5
16162,266,115
16163,115,54
16164,127,92
16165,165,138
16166,11,37
16167,164,89
16168,120,78
16169,174,97
16170,56,146
16171,140,91
16172,104,88
16173,219,88
16174,128,101
16175,254,144
16176,8,35
16177,243,121
16178,38,45
16179,122,107
16180,119,82
16181,133,89
16182,246,108
16183,36,49
16184,160,133
16185,62,52
16186,37,46
16187,250,121
16188,64,58
16189,269,140
16190,119,106
16191,8,35
16192,167,95
16193,104,83
16194,253,122
16195,536,155
16196,6,6
16197,163,56
16198,213,45
16199,282,72
16200,54,65
16201,165,58
16202,186,48
16203,129,38
16204,343,48
16205,333,108
16206,121,87
16207,145,89
16208,384,105
16209,192,61
16210,73,51
16211,389,58
16212,178,106
16213,333,65
16214,85,82
16215,38,41
16216,275,110
16217,69,86
16218,184,62
16219,12,55
16220,327,63
16221,151,53
16222,150,68
16223,223,42
16224,45,98
